MulticlassAccuracy,MulticlassF1Score,epoch,step,test_MulticlassAccuracy,test_MulticlassF1Score,test_loss,train_loss,val_MulticlassAccuracy,val_MulticlassF1Score,val_loss
0.1015625,0.09966517984867096,4,1729,,,,3.4732561111450195,,,
0.1875,0.17139136791229248,4,1739,,,,3.324800968170166,,,
0.234375,0.20547214150428772,4,1749,,,,3.051992416381836,,,
0.2083333283662796,0.19490741193294525,4,1759,,,,3.2215352058410645,,,
,,4,1759,,,,,0.2078000009059906,0.19382236897945404,3.2360856533050537
0.140625,0.138578861951828,5,1769,,,,3.329512596130371,,,
0.1328125,0.12433036416769028,5,1779,,,,3.297571897506714,,,
0.3046875,0.29218751192092896,5,1789,,,,2.991684913635254,,,
0.1875,0.16863839328289032,5,1799,,,,3.1824116706848145,,,
0.296875,0.28298667073249817,5,1809,,,,3.0378565788269043,,,
0.3125,0.3035528361797333,5,1819,,,,2.952608108520508,,,
0.1484375,0.14489087462425232,5,1829,,,,3.377473831176758,,,
0.2109375,0.16912201046943665,5,1839,,,,3.5556883811950684,,,
0.2109375,0.16572758555412292,5,1849,,,,3.1685738563537598,,,
0.1484375,0.13277530670166016,5,1859,,,,3.3049864768981934,,,
0.203125,0.1930803656578064,5,1869,,,,3.236619234085083,,,
0.171875,0.15747767686843872,5,1879,,,,3.5112133026123047,,,
0.15625,0.12552084028720856,5,1889,,,,3.3610029220581055,,,
0.2265625,0.20228174328804016,5,1899,,,,3.3481860160827637,,,
0.1796875,0.16000744700431824,5,1909,,,,3.451428174972534,,,
0.1640625,0.15442708134651184,5,1919,,,,3.179436206817627,,,
0.2109375,0.19250991940498352,5,1929,,,,3.4624228477478027,,,
0.28125,0.24813368916511536,5,1939,,,,3.083744525909424,,,
0.2109375,0.2161644548177719,5,1949,,,,3.172985076904297,,,
0.1953125,0.16573041677474976,5,1959,,,,3.1409265995025635,,,
0.2109375,0.18766741454601288,5,1969,,,,3.1967711448669434,,,
0.203125,0.17623387277126312,5,1979,,,,3.1772265434265137,,,
0.1796875,0.17786459624767303,5,1989,,,,3.374692440032959,,,
0.2109375,0.20249256491661072,5,1999,,,,3.1169755458831787,,,
0.1640625,0.15870535373687744,5,2009,,,,3.3286490440368652,,,
0.1640625,0.15558037161827087,5,2019,,,,3.3639285564422607,,,
0.1953125,0.19806547462940216,5,2029,,,,3.3257126808166504,,,
0.1796875,0.15582218766212463,5,2039,,,,3.1234474182128906,,,
0.203125,0.21015626192092896,5,2049,,,,3.267868757247925,,,
0.2734375,0.2526041865348816,5,2059,,,,2.905597686767578,,,
0.21875,0.19802828133106232,5,2069,,,,3.1462669372558594,,,
0.234375,0.22734375298023224,5,2079,,,,3.1998062133789062,,,
0.1875,0.18087798357009888,5,2089,,,,3.3946847915649414,,,
0.15625,0.15851935744285583,5,2099,,,,3.172339916229248,,,
0.171875,0.1715029776096344,5,2109,,,,3.5780606269836426,,,
,,5,2111,,,,,0.22040000557899475,0.20570139586925507,3.1691205501556396
0.25,0.2196180522441864,6,2119,,,,3.0723159313201904,,,
0.2421875,0.2418154776096344,6,2129,,,,3.070737838745117,,,
0.2578125,0.2250310182571411,6,2139,,,,3.0663554668426514,,,
0.28125,0.2479538768529892,6,2149,,,,3.0480597019195557,,,
0.1796875,0.18441219627857208,6,2159,,,,3.155611991882324,,,
0.203125,0.1876860111951828,6,2169,,,,3.0863072872161865,,,
0.1796875,0.14921875298023224,6,2179,,,,3.287566900253296,,,
0.203125,0.1881696581840515,6,2189,,,,3.2490735054016113,,,
0.171875,0.14906993508338928,6,2199,,,,3.3957273960113525,,,
0.25,0.24436384439468384,6,2209,,,,3.102705955505371,,,
0.1953125,0.18488962948322296,6,2219,,,,3.3565866947174072,,,
0.2421875,0.23482143878936768,6,2229,,,,3.3169589042663574,,,
0.3046875,0.27563244104385376,6,2239,,,,2.9682679176330566,,,
0.2265625,0.21119791269302368,6,2249,,,,3.064840793609619,,,
0.203125,0.1888951063156128,6,2259,,,,3.2921817302703857,,,
0.265625,0.23226967453956604,6,2269,,,,2.9636993408203125,,,
0.2109375,0.19771206378936768,6,2279,,,,3.42869234085083,,,
0.1875,0.16605283319950104,6,2289,,,,3.386634349822998,,,
0.21875,0.21666666865348816,6,2299,,,,3.144453525543213,,,
0.2421875,0.2269345223903656,6,2309,,,,3.188962459564209,,,
0.2578125,0.2603050470352173,6,2319,,,,3.015068531036377,,,
0.3046875,0.32754838466644287,6,2329,,,,3.0353424549102783,,,
0.21875,0.19728422164916992,6,2339,,,,3.189631938934326,,,
0.2421875,0.20729167759418488,6,2349,,,,3.0909340381622314,,,
0.1875,0.18213045597076416,6,2359,,,,3.389152765274048,,,
0.203125,0.16800594329833984,6,2369,,,,3.180846691131592,,,
0.2265625,0.19436384737491608,6,2379,,,,3.347236394882202,,,
0.2734375,0.2666666805744171,6,2389,,,,2.906639575958252,,,
0.234375,0.22304686903953552,6,2399,,,,3.1302871704101562,,,
0.25,0.23723959922790527,6,2409,,,,3.1053340435028076,,,
0.203125,0.18608631193637848,6,2419,,,,3.1860761642456055,,,
0.21875,0.19646579027175903,6,2429,,,,3.1678099632263184,,,
0.265625,0.24017858505249023,6,2439,,,,3.01711106300354,,,
0.1953125,0.19285714626312256,6,2449,,,,3.29451322555542,,,
0.2578125,0.24802827835083008,6,2459,,,,3.268132209777832,,,
,,6,2463,,,,,0.24160000681877136,0.22958068549633026,3.0849809646606445
0.2890625,0.27574408054351807,7,2469,,,,2.729094982147217,,,
0.234375,0.20178911089897156,7,2479,,,,2.857283115386963,,,
0.2421875,nan,7,2489,,,,3.030763864517212,,,
0.2109375,0.20226764678955078,7,2499,,,,3.1325149536132812,,,
0.296875,0.27262523770332336,7,2509,,,,2.9691309928894043,,,
0.28125,0.2752480208873749,7,2519,,,,3.209857940673828,,,
0.203125,0.19296875596046448,7,2529,,,,3.2410178184509277,,,
0.25,0.23816964030265808,7,2539,,,,3.2411937713623047,,,
0.2890625,0.2835463881492615,7,2549,,,,2.9888081550598145,,,
0.25,0.23656995594501495,7,2559,,,,2.968038558959961,,,
0.25,0.24530011415481567,7,2569,,,,3.0752880573272705,,,
0.2734375,0.28735119104385376,7,2579,,,,2.8854260444641113,,,
0.203125,0.1990327388048172,7,2589,,,,3.258579730987549,,,
0.2421875,0.2513020932674408,7,2599,,,,2.9960098266601562,,,
0.2890625,0.28091517090797424,7,2609,,,,2.8967061042785645,,,
0.2734375,0.2633742690086365,7,2619,,,,3.060978412628174,,,
0.1875,0.17747396230697632,7,2629,,,,3.310821533203125,,,
0.21875,0.21863839030265808,7,2639,,,,3.0936574935913086,,,
0.1875,0.16354167461395264,7,2649,,,,3.389163017272949,,,
0.2734375,0.2521577477455139,7,2659,,,,3.0015487670898438,,,
0.2109375,0.20544394850730896,7,2669,,,,3.296889305114746,,,
0.1875,0.171875,7,2679,,,,3.3046998977661133,,,
0.2421875,0.2367001473903656,7,2689,,,,3.0793371200561523,,,
0.3125,0.2825520932674408,7,2699,,,,2.974630117416382,,,
0.2109375,0.2127976268529892,7,2709,,,,3.224123954772949,,,
0.3046875,0.2827877104282379,7,2719,,,,2.981473922729492,,,
0.2890625,0.28009670972824097,7,2729,,,,2.997799873352051,,,
0.2421875,0.22555804252624512,7,2739,,,,3.2316174507141113,,,
0.25,0.24408483505249023,7,2749,,,,3.0818283557891846,,,
0.28125,0.2662760615348816,7,2759,,,,3.050659418106079,,,
0.25,0.25284600257873535,7,2769,,,,3.0611796379089355,,,
0.2578125,0.22822421789169312,7,2779,,,,3.050715923309326,,,
0.2109375,0.1901041567325592,7,2789,,,,3.1973788738250732,,,
0.203125,0.185546875,7,2799,,,,3.234668493270874,,,
0.265625,0.2604166865348816,7,2809,,,,3.016000747680664,,,
,,7,2815,,,,,0.25540000200271606,0.24573683738708496,3.038093090057373
0.265625,0.2454117089509964,8,2819,,,,3.0733985900878906,,,
0.171875,0.18988096714019775,8,2829,,,,3.2836716175079346,,,
0.2578125,0.24371281266212463,8,2839,,,,3.032440662384033,,,
0.2890625,0.2446056604385376,8,2849,,,,3.043166399002075,,,
0.265625,0.24308037757873535,8,2859,,,,3.097813129425049,,,
0.2265625,0.2060031145811081,8,2869,,,,2.9699244499206543,,,
0.2578125,0.24873512983322144,8,2879,,,,2.860067367553711,,,
0.21875,0.19665178656578064,8,2889,,,,3.0371532440185547,,,
0.2421875,0.21956846117973328,8,2899,,,,3.09273099899292,,,
0.234375,0.2319568544626236,8,2909,,,,3.170140266418457,,,
0.2578125,0.22552083432674408,8,2919,,,,3.0444281101226807,,,
0.21875,0.22468996047973633,8,2929,,,,3.0638997554779053,,,
0.21875,0.19926217198371887,8,2939,,,,3.0809755325317383,,,
0.2109375,0.18565848469734192,8,2949,,,,3.2749147415161133,,,
0.25,0.24231770634651184,8,2959,,,,3.0286054611206055,,,
0.21875,0.2107514888048172,8,2969,,,,2.985029458999634,,,
0.2265625,0.22187499701976776,8,2979,,,,3.086982011795044,,,
0.2578125,0.23980656266212463,8,2989,,,,2.931334972381592,,,
0.203125,0.20416666567325592,8,2999,,,,3.0669820308685303,,,
0.2578125,0.24966518580913544,8,3009,,,,3.031151294708252,,,
0.2421875,0.22421875596046448,8,3019,,,,3.130153179168701,,,
0.265625,0.25293898582458496,8,3029,,,,3.0371265411376953,,,
0.25,0.23560267686843872,8,3039,,,,3.0799922943115234,,,
0.2421875,0.23191964626312256,8,3049,,,,2.8233633041381836,,,
0.21875,0.21041668951511383,8,3059,,,,2.9950788021087646,,,
0.171875,0.14207589626312256,8,3069,,,,3.199599266052246,,,
0.28125,0.2560268044471741,8,3079,,,,2.9580178260803223,,,
0.2421875,0.252046138048172,8,3089,,,,3.2068347930908203,,,
0.25,0.23779763281345367,8,3099,,,,3.043154716491699,,,
0.203125,0.18847012519836426,8,3109,,,,3.1394405364990234,,,
0.2421875,0.22420015931129456,8,3119,,,,3.131718158721924,,,
0.2578125,0.2440476268529892,8,3129,,,,2.9637842178344727,,,
0.2109375,0.19646576046943665,8,3139,,,,3.124298572540283,,,
0.203125,0.16569940745830536,8,3149,,,,3.0409419536590576,,,
0.28125,0.2943587601184845,8,3159,,,,3.159611701965332,,,
,,8,3167,,,,,0.25839999318122864,0.2499179244041443,3.007265090942383
0.3046875,0.2811756134033203,9,3169,,,,2.9024014472961426,,,
0.1875,0.1985677182674408,9,3179,,,,3.238417148590088,,,
0.265625,0.25331100821495056,9,3189,,,,2.9308786392211914,,,
0.2265625,0.20168086886405945,9,3199,,,,2.869401693344116,,,
0.2890625,0.2612351179122925,9,3209,,,,2.9011483192443848,,,
0.265625,0.27533483505249023,9,3219,,,,3.0647101402282715,,,
0.2734375,0.2808035910129547,9,3229,,,,2.9234585762023926,,,
0.2578125,0.24303075671195984,9,3239,,,,3.0164804458618164,,,
0.2265625,0.201264888048172,9,3249,,,,3.0761168003082275,,,
0.2109375,0.2023809552192688,9,3259,,,,3.30499529838562,,,
0.2578125,0.23684896528720856,9,3269,,,,2.9548754692077637,,,
0.3125,0.30639880895614624,9,3279,,,,2.7687482833862305,,,
0.234375,0.2332589328289032,9,3289,,,,2.993720293045044,,,
0.3203125,0.29300594329833984,9,3299,,,,2.8535985946655273,,,
0.1796875,0.16231399774551392,9,3309,,,,3.0265111923217773,,,
0.234375,0.23969495296478271,9,3319,,,,3.1834969520568848,,,
0.28125,0.27422890067100525,9,3329,,,,2.902338981628418,,,
0.328125,0.3299851417541504,9,3339,,,,2.760901927947998,,,
0.2734375,0.25729167461395264,9,3349,,,,2.809614658355713,,,
0.2890625,0.2902529835700989,9,3359,,,,2.858475923538208,,,
0.25,0.2386408895254135,9,3369,,,,3.093052864074707,,,
0.1640625,0.1488095223903656,9,3379,,,,3.4071102142333984,,,
0.2578125,0.23469743132591248,9,3389,,,,2.973903179168701,,,
0.296875,0.2728929817676544,9,3399,,,,3.1141045093536377,,,
0.265625,0.26093751192092896,9,3409,,,,3.011371374130249,,,
0.234375,0.22046130895614624,9,3419,,,,2.8604695796966553,,,
0.2578125,0.2473958432674408,9,3429,,,,2.856760025024414,,,
0.2578125,0.272104412317276,9,3439,,,,3.0198163986206055,,,
0.265625,0.25647321343421936,9,3449,,,,2.896303176879883,,,
0.21875,0.22044271230697632,9,3459,,,,3.050211191177368,,,
0.1953125,0.18225446343421936,9,3469,,,,3.1752119064331055,,,
0.2109375,0.18932291865348816,9,3479,,,,3.0021893978118896,,,
0.2265625,0.22239583730697632,9,3489,,,,3.0008273124694824,,,
0.25,0.24549852311611176,9,3499,,,,2.919823169708252,,,
0.2109375,0.2127976268529892,9,3509,,,,3.0048866271972656,,,
0.25,0.2240740805864334,9,3519,,,,2.973361015319824,,,
,,9,3519,,,,,0.27239999175071716,0.2635098397731781,2.945007085800171
0.296875,0.2879340350627899,10,3529,,,,2.8074793815612793,,,
0.2578125,0.24558645486831665,10,3539,,,,2.9221489429473877,,,
0.28125,0.24743303656578064,10,3549,,,,2.865567684173584,,,
0.2890625,0.255859375,10,3559,,,,2.9402379989624023,,,
0.2578125,0.24672619998455048,10,3569,,,,2.9160408973693848,,,
0.296875,0.2859189212322235,10,3579,,,,2.863125801086426,,,
0.2265625,0.21364086866378784,10,3589,,,,2.9927549362182617,,,
0.21875,0.18236607313156128,10,3599,,,,3.0341343879699707,,,
0.2578125,0.23537945747375488,10,3609,,,,2.9595963954925537,,,
0.21875,0.20336681604385376,10,3619,,,,3.011223554611206,,,
0.25,0.2175476849079132,10,3629,,,,2.8400392532348633,,,
0.3203125,0.2970796227455139,10,3639,,,,2.618190288543701,,,
0.28125,0.2606838643550873,10,3649,,,,2.8298537731170654,,,
0.3203125,0.31225085258483887,10,3659,,,,2.748814821243286,,,
0.25,0.2586309611797333,10,3669,,,,3.1504945755004883,,,
0.359375,0.3513020873069763,10,3679,,,,2.516876697540283,,,
0.296875,0.29813987016677856,10,3689,,,,2.9735589027404785,,,
0.265625,0.24531251192092896,10,3699,,,,2.939807891845703,,,
0.234375,0.21956226229667664,10,3709,,,,2.7892329692840576,,,
0.25,0.25275298953056335,10,3719,,,,3.2725486755371094,,,
0.2890625,0.2692708373069763,10,3729,,,,2.7834811210632324,,,
0.265625,0.27648812532424927,10,3739,,,,2.983671188354492,,,
0.234375,0.22387821972370148,10,3749,,,,3.0698084831237793,,,
0.2734375,0.26093751192092896,10,3759,,,,3.081926107406616,,,
0.3125,0.3038690686225891,10,3769,,,,2.8584156036376953,,,
0.234375,0.23658855259418488,10,3779,,,,3.0264108180999756,,,
0.21875,0.20258557796478271,10,3789,,,,2.9251461029052734,,,
0.296875,0.274150550365448,10,3799,,,,2.7830910682678223,,,
0.234375,0.2180989682674408,10,3809,,,,2.914839267730713,,,
0.234375,0.21834078431129456,10,3819,,,,2.9830374717712402,,,
0.3046875,0.29858630895614624,10,3829,,,,2.6921234130859375,,,
0.2578125,0.23076637089252472,10,3839,,,,3.0392935276031494,,,
0.265625,0.27048611640930176,10,3849,,,,2.896223545074463,,,
0.265625,0.2327938973903656,10,3859,,,,2.981231689453125,,,
0.2265625,0.19645339250564575,10,3869,,,,3.08402156829834,,,
,,10,3871,,,,,0.2703999876976013,0.261873334646225,2.932842493057251
0.265625,0.2615203261375427,11,3879,,,,2.924191474914551,,,
0.2734375,0.2640005052089691,11,3889,,,,2.8730201721191406,,,
0.28125,0.27908605337142944,11,3899,,,,2.7910704612731934,,,
0.2578125,0.2484375238418579,11,3909,,,,2.801299571990967,,,
0.28125,0.26119792461395264,11,3919,,,,2.609261989593506,,,
0.25,0.24296875298023224,11,3929,,,,2.826852321624756,,,
0.3046875,0.30353420972824097,11,3939,,,,3.0025296211242676,,,
0.3046875,0.3077877163887024,11,3949,,,,2.8820366859436035,,,
0.2734375,0.27209821343421936,11,3959,,,,2.8697848320007324,,,
0.28125,0.2775793671607971,11,3969,,,,2.851076126098633,,,
0.2578125,0.26670387387275696,11,3979,,,,2.693934440612793,,,
0.3359375,0.2996465861797333,11,3989,,,,2.865561008453369,,,
